case,period,dataset,sample_id,seed,mirror_energy,target_energy,error_energy,hamai_error_db,status,reason
pure_periodic_mirror_error,4,timit,sample_009,-1,0.7342153761297628,18.480081968065797,0.7342172053441957,-1.0819941540557963e-05,ok,
pure_periodic_mirror_error,4,timit,sample_010,-1,0.22927263064902376,5.7365333919960175,0.22927319846846086,-1.0755777616912684e-05,ok,
pure_periodic_mirror_error,8,aishell1,sample_001,-1,0.5019029103617925,12.524359002117258,0.5019040169128393,-9.574929212289345e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_002,-1,0.45787327560070884,11.429580266176508,0.45787428542596315,-9.578219026553122e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_003,-1,0.33132125345400365,8.288846235780127,0.33132198578940303,-9.599410482825753e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_004,-1,1.2449019277290858,31.210938977077603,1.2449046852751555,-9.61992016106568e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_005,-1,0.5228779507773031,13.10559475293931,0.52287910868163,-9.617366771535794e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_006,-1,2.111598744937851,52.96959047746651,2.1116034249023237,-9.625315882691301e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_007,-1,0.5837072056643102,14.65961272420519,0.5837085008690911,-9.636675026801861e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_008,-1,0.7075355290953458,17.379378881810364,0.707537064596714,-9.425096268642535e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_009,-1,0.3321734032022894,8.305825244662511,0.33217413703781645,-9.59439753209705e-06,ok,
pure_periodic_mirror_error,8,aishell1,sample_010,-1,0.28964731572340946,7.226756464821024,0.28964795422115164,-9.573565002698278e-06,ok,
pure_periodic_mirror_error,8,librispeech_test_clean,sample_001,-1,15.777861350372671,394.98774570203375,15.77789624829456,-9.605838084349363e-06,ok,
pure_periodic_mirror_error,8,librispeech_test_clean,sample_002,-1,2.500625093147972,62.79665821822091,2.5006306413526493,-9.63579870239766e-06,ok,
pure_periodic_mirror_error,8,librispeech_test_clean,sample_003,-1,26.75988332974047,671.0116254218816,26.759942614899256,-9.62156242643335e-06,ok,
pure_periodic_mirror_error,8,librispeech_test_clean,sample_004,-1,4.013510023929481,102.12200125970605,4.013519046603144,-9.76325698970776e-06,ok,
